clip_name,clip_path,source_video,split,lighting_final,condition_final,quality_final,clip_duration_sec,in_track_a,in_track_b,in_track_c
raw_video_009_clip_0059.mp4,clips/raw_video_009/raw_video_009_clip_0059.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0060.mp4,clips/raw_video_009/raw_video_009_clip_0060.mp4,raw_video_009.mp4,train,day,clear,good,19.035,1,0,0
raw_video_009_clip_0061.mp4,clips/raw_video_009/raw_video_009_clip_0061.mp4,raw_video_009.mp4,train,day,clear,good,20.034,1,0,0
raw_video_009_clip_0062.mp4,clips/raw_video_009/raw_video_009_clip_0062.mp4,raw_video_009.mp4,train,day,clear,good,20.034,1,0,0
raw_video_009_clip_0063.mp4,clips/raw_video_009/raw_video_009_clip_0063.mp4,raw_video_009.mp4,train,day,clear,good,20.033,1,0,0
raw_video_009_clip_0064.mp4,clips/raw_video_009/raw_video_009_clip_0064.mp4,raw_video_009.mp4,train,day,clear,good,20.033,1,0,0
raw_video_009_clip_0065.mp4,clips/raw_video_009/raw_video_009_clip_0065.mp4,raw_video_009.mp4,train,day,clear,good,20.033,1,0,0
raw_video_009_clip_0066.mp4,clips/raw_video_009/raw_video_009_clip_0066.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0067.mp4,clips/raw_video_009/raw_video_009_clip_0067.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0068.mp4,clips/raw_video_009/raw_video_009_clip_0068.mp4,raw_video_009.mp4,train,day,clear,good,20.032,0,0,0
raw_video_009_clip_0069.mp4,clips/raw_video_009/raw_video_009_clip_0069.mp4,raw_video_009.mp4,train,day,clear,good,20.035,1,0,0
raw_video_009_clip_0070.mp4,clips/raw_video_009/raw_video_009_clip_0070.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0071.mp4,clips/raw_video_009/raw_video_009_clip_0071.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0072.mp4,clips/raw_video_009/raw_video_009_clip_0072.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0073.mp4,clips/raw_video_009/raw_video_009_clip_0073.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0074.mp4,clips/raw_video_009/raw_video_009_clip_0074.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0075.mp4,clips/raw_video_009/raw_video_009_clip_0075.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0076.mp4,clips/raw_video_009/raw_video_009_clip_0076.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0077.mp4,clips/raw_video_009/raw_video_009_clip_0077.mp4,raw_video_009.mp4,train,day,clear,good,20.03,1,0,0
raw_video_009_clip_0079.mp4,clips/raw_video_009/raw_video_009_clip_0079.mp4,raw_video_009.mp4,train,day,clear,good,20.033,1,0,0
raw_video_009_clip_0080.mp4,clips/raw_video_009/raw_video_009_clip_0080.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0081.mp4,clips/raw_video_009/raw_video_009_clip_0081.mp4,raw_video_009.mp4,train,day,clear,good,20.035,1,0,0
raw_video_009_clip_0082.mp4,clips/raw_video_009/raw_video_009_clip_0082.mp4,raw_video_009.mp4,train,day,clear,good,20.03,1,0,0
raw_video_009_clip_0083.mp4,clips/raw_video_009/raw_video_009_clip_0083.mp4,raw_video_009.mp4,train,day,clear,good,20.023,0,0,0
raw_video_009_clip_0084.mp4,clips/raw_video_009/raw_video_009_clip_0084.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0085.mp4,clips/raw_video_009/raw_video_009_clip_0085.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0086.mp4,clips/raw_video_009/raw_video_009_clip_0086.mp4,raw_video_009.mp4,train,day,clear,good,20.033,1,0,0
raw_video_009_clip_0087.mp4,clips/raw_video_009/raw_video_009_clip_0087.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0088.mp4,clips/raw_video_009/raw_video_009_clip_0088.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0089.mp4,clips/raw_video_009/raw_video_009_clip_0089.mp4,raw_video_009.mp4,train,day,clear,good,20.044,0,0,0
raw_video_009_clip_0090.mp4,clips/raw_video_009/raw_video_009_clip_0090.mp4,raw_video_009.mp4,train,day,clear,good,19.022,1,0,0
raw_video_009_clip_0091.mp4,clips/raw_video_009/raw_video_009_clip_0091.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0092.mp4,clips/raw_video_009/raw_video_009_clip_0092.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0093.mp4,clips/raw_video_009/raw_video_009_clip_0093.mp4,raw_video_009.mp4,train,day,clear,good,20.034,0,0,0
raw_video_009_clip_0094.mp4,clips/raw_video_009/raw_video_009_clip_0094.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_009_clip_0095.mp4,clips/raw_video_009/raw_video_009_clip_0095.mp4,raw_video_009.mp4,train,day,clear,good,20.033,0,0,0
raw_video_010_clip_0000.mp4,clips/raw_video_010/raw_video_010_clip_0000.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0001.mp4,clips/raw_video_010/raw_video_010_clip_0001.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0002.mp4,clips/raw_video_010/raw_video_010_clip_0002.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0003.mp4,clips/raw_video_010/raw_video_010_clip_0003.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0004.mp4,clips/raw_video_010/raw_video_010_clip_0004.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0005.mp4,clips/raw_video_010/raw_video_010_clip_0005.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0017.mp4,clips/raw_video_010/raw_video_010_clip_0017.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0018.mp4,clips/raw_video_010/raw_video_010_clip_0018.mp4,raw_video_010.mp4,val,evening,clear,good,20.043,0,0,0
raw_video_010_clip_0019.mp4,clips/raw_video_010/raw_video_010_clip_0019.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0020.mp4,clips/raw_video_010/raw_video_010_clip_0020.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0021.mp4,clips/raw_video_010/raw_video_010_clip_0021.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0022.mp4,clips/raw_video_010/raw_video_010_clip_0022.mp4,raw_video_010.mp4,val,evening,clear,good,20.043,0,0,0
raw_video_010_clip_0023.mp4,clips/raw_video_010/raw_video_010_clip_0023.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0024.mp4,clips/raw_video_010/raw_video_010_clip_0024.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0025.mp4,clips/raw_video_010/raw_video_010_clip_0025.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0026.mp4,clips/raw_video_010/raw_video_010_clip_0026.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0027.mp4,clips/raw_video_010/raw_video_010_clip_0027.mp4,raw_video_010.mp4,val,evening,clear,good,20.044,1,0,0
raw_video_010_clip_0028.mp4,clips/raw_video_010/raw_video_010_clip_0028.mp4,raw_video_010.mp4,val,evening,clear,good,20.024,1,0,0
raw_video_010_clip_0029.mp4,clips/raw_video_010/raw_video_010_clip_0029.mp4,raw_video_010.mp4,val,evening,clear,good,20.043,1,0,0
raw_video_010_clip_0030.mp4,clips/raw_video_010/raw_video_010_clip_0030.mp4,raw_video_010.mp4,val,evening,clear,good,19.022,0,0,0
raw_video_010_clip_0031.mp4,clips/raw_video_010/raw_video_010_clip_0031.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,0,0,0
raw_video_010_clip_0032.mp4,clips/raw_video_010/raw_video_010_clip_0032.mp4,raw_video_010.mp4,val,evening,clear,good,20.053,1,0,0
raw_video_010_clip_0033.mp4,clips/raw_video_010/raw_video_010_clip_0033.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0034.mp4,clips/raw_video_010/raw_video_010_clip_0034.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0035.mp4,clips/raw_video_010/raw_video_010_clip_0035.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0036.mp4,clips/raw_video_010/raw_video_010_clip_0036.mp4,raw_video_010.mp4,val,evening,glare,borderline,20.033,1,0,0
raw_video_010_clip_0037.mp4,clips/raw_video_010/raw_video_010_clip_0037.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0038.mp4,clips/raw_video_010/raw_video_010_clip_0038.mp4,raw_video_010.mp4,val,evening,clear,good,20.043,1,0,0
raw_video_010_clip_0039.mp4,clips/raw_video_010/raw_video_010_clip_0039.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0040.mp4,clips/raw_video_010/raw_video_010_clip_0040.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0041.mp4,clips/raw_video_010/raw_video_010_clip_0041.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0042.mp4,clips/raw_video_010/raw_video_010_clip_0042.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0043.mp4,clips/raw_video_010/raw_video_010_clip_0043.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0044.mp4,clips/raw_video_010/raw_video_010_clip_0044.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0045.mp4,clips/raw_video_010/raw_video_010_clip_0045.mp4,raw_video_010.mp4,val,evening,clear,good,20.043,0,0,0
raw_video_010_clip_0046.mp4,clips/raw_video_010/raw_video_010_clip_0046.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0047.mp4,clips/raw_video_010/raw_video_010_clip_0047.mp4,raw_video_010.mp4,val,evening,clear,good,20.023,1,0,0
raw_video_010_clip_0048.mp4,clips/raw_video_010/raw_video_010_clip_0048.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,0,0,0
raw_video_010_clip_0049.mp4,clips/raw_video_010/raw_video_010_clip_0049.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_010_clip_0050.mp4,clips/raw_video_010/raw_video_010_clip_0050.mp4,raw_video_010.mp4,val,evening,clear,good,20.033,1,0,0
raw_video_011_clip_0001.mp4,clips/raw_video_011/raw_video_011_clip_0001.mp4,raw_video_011.mp4,train,night,clear,good,20.074,0,0,0
raw_video_011_clip_0002.mp4,clips/raw_video_011/raw_video_011_clip_0002.mp4,raw_video_011.mp4,train,night,clear,good,20.069,0,0,0
raw_video_011_clip_0003.mp4,clips/raw_video_011/raw_video_011_clip_0003.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0004.mp4,clips/raw_video_011/raw_video_011_clip_0004.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0005.mp4,clips/raw_video_011/raw_video_011_clip_0005.mp4,raw_video_011.mp4,train,night,clear,good,20.038,1,0,0
raw_video_011_clip_0006.mp4,clips/raw_video_011/raw_video_011_clip_0006.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0007.mp4,clips/raw_video_011/raw_video_011_clip_0007.mp4,raw_video_011.mp4,train,night,clear,good,20.09,0,0,0
raw_video_011_clip_0008.mp4,clips/raw_video_011/raw_video_011_clip_0008.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0009.mp4,clips/raw_video_011/raw_video_011_clip_0009.mp4,raw_video_011.mp4,train,night,clear,good,20.061,0,0,0
raw_video_011_clip_0010.mp4,clips/raw_video_011/raw_video_011_clip_0010.mp4,raw_video_011.mp4,train,night,glare,good,20.077,1,0,0
raw_video_011_clip_0011.mp4,clips/raw_video_011/raw_video_011_clip_0011.mp4,raw_video_011.mp4,train,night,glare,good,20.043,1,0,0
raw_video_011_clip_0012.mp4,clips/raw_video_011/raw_video_011_clip_0012.mp4,raw_video_011.mp4,train,night,glare,good,20.045,1,0,0
raw_video_011_clip_0013.mp4,clips/raw_video_011/raw_video_011_clip_0013.mp4,raw_video_011.mp4,train,night,clear,good,20.092,1,0,0
raw_video_011_clip_0014.mp4,clips/raw_video_011/raw_video_011_clip_0014.mp4,raw_video_011.mp4,train,night,glare,good,20.083,1,0,0
raw_video_011_clip_0015.mp4,clips/raw_video_011/raw_video_011_clip_0015.mp4,raw_video_011.mp4,train,night,glare,good,20.067,1,0,0
raw_video_011_clip_0016.mp4,clips/raw_video_011/raw_video_011_clip_0016.mp4,raw_video_011.mp4,train,night,clear,good,19.058,1,0,0
raw_video_011_clip_0017.mp4,clips/raw_video_011/raw_video_011_clip_0017.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0018.mp4,clips/raw_video_011/raw_video_011_clip_0018.mp4,raw_video_011.mp4,train,night,clear,good,20.07,0,0,0
raw_video_011_clip_0019.mp4,clips/raw_video_011/raw_video_011_clip_0019.mp4,raw_video_011.mp4,train,night,clear,good,20.07,0,0,0
raw_video_011_clip_0020.mp4,clips/raw_video_011/raw_video_011_clip_0020.mp4,raw_video_011.mp4,train,night,clear,good,20.074,0,0,0
raw_video_011_clip_0021.mp4,clips/raw_video_011/raw_video_011_clip_0021.mp4,raw_video_011.mp4,train,night,clear,good,20.088,0,0,0
raw_video_011_clip_0023.mp4,clips/raw_video_011/raw_video_011_clip_0023.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0024.mp4,clips/raw_video_011/raw_video_011_clip_0024.mp4,raw_video_011.mp4,train,night,clear,good,20.054,0,0,0
raw_video_011_clip_0025.mp4,clips/raw_video_011/raw_video_011_clip_0025.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0027.mp4,clips/raw_video_011/raw_video_011_clip_0027.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0028.mp4,clips/raw_video_011/raw_video_011_clip_0028.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0029.mp4,clips/raw_video_011/raw_video_011_clip_0029.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0030.mp4,clips/raw_video_011/raw_video_011_clip_0030.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0032.mp4,clips/raw_video_011/raw_video_011_clip_0032.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0033.mp4,clips/raw_video_011/raw_video_011_clip_0033.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0034.mp4,clips/raw_video_011/raw_video_011_clip_0034.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0035.mp4,clips/raw_video_011/raw_video_011_clip_0035.mp4,raw_video_011.mp4,train,night,clear,good,20.035,1,0,0
raw_video_011_clip_0036.mp4,clips/raw_video_011/raw_video_011_clip_0036.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0037.mp4,clips/raw_video_011/raw_video_011_clip_0037.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0039.mp4,clips/raw_video_011/raw_video_011_clip_0039.mp4,raw_video_011.mp4,train,night,clear,good,19.032,0,0,0
raw_video_011_clip_0040.mp4,clips/raw_video_011/raw_video_011_clip_0040.mp4,raw_video_011.mp4,train,night,clear,good,20.075,0,0,0
raw_video_011_clip_0041.mp4,clips/raw_video_011/raw_video_011_clip_0041.mp4,raw_video_011.mp4,train,night,clear,good,20.095,0,0,0
raw_video_011_clip_0042.mp4,clips/raw_video_011/raw_video_011_clip_0042.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0043.mp4,clips/raw_video_011/raw_video_011_clip_0043.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0044.mp4,clips/raw_video_011/raw_video_011_clip_0044.mp4,raw_video_011.mp4,train,night,clear,good,20.052,0,0,0
raw_video_011_clip_0045.mp4,clips/raw_video_011/raw_video_011_clip_0045.mp4,raw_video_011.mp4,train,night,glare,good,20.033,1,0,0
raw_video_011_clip_0046.mp4,clips/raw_video_011/raw_video_011_clip_0046.mp4,raw_video_011.mp4,train,night,glare,good,20.077,1,0,0
raw_video_011_clip_0047.mp4,clips/raw_video_011/raw_video_011_clip_0047.mp4,raw_video_011.mp4,train,night,glare,good,20.06,1,0,0
raw_video_011_clip_0048.mp4,clips/raw_video_011/raw_video_011_clip_0048.mp4,raw_video_011.mp4,train,night,glare,good,20.069,1,0,0
raw_video_011_clip_0049.mp4,clips/raw_video_011/raw_video_011_clip_0049.mp4,raw_video_011.mp4,train,night,glare,good,20.051,1,0,0
raw_video_011_clip_0050.mp4,clips/raw_video_011/raw_video_011_clip_0050.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0053.mp4,clips/raw_video_011/raw_video_011_clip_0053.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0054.mp4,clips/raw_video_011/raw_video_011_clip_0054.mp4,raw_video_011.mp4,train,night,clear,good,19.092,1,0,0
raw_video_011_clip_0055.mp4,clips/raw_video_011/raw_video_011_clip_0055.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0056.mp4,clips/raw_video_011/raw_video_011_clip_0056.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0058.mp4,clips/raw_video_011/raw_video_011_clip_0058.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0059.mp4,clips/raw_video_011/raw_video_011_clip_0059.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0060.mp4,clips/raw_video_011/raw_video_011_clip_0060.mp4,raw_video_011.mp4,train,night,clear,good,20.046,0,0,0
raw_video_011_clip_0061.mp4,clips/raw_video_011/raw_video_011_clip_0061.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0062.mp4,clips/raw_video_011/raw_video_011_clip_0062.mp4,raw_video_011.mp4,train,night,clear,good,20.063,1,0,0
raw_video_011_clip_0064.mp4,clips/raw_video_011/raw_video_011_clip_0064.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0065.mp4,clips/raw_video_011/raw_video_011_clip_0065.mp4,raw_video_011.mp4,train,night,clear,good,19.097,0,0,0
raw_video_011_clip_0068.mp4,clips/raw_video_011/raw_video_011_clip_0068.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0069.mp4,clips/raw_video_011/raw_video_011_clip_0069.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0070.mp4,clips/raw_video_011/raw_video_011_clip_0070.mp4,raw_video_011.mp4,train,night,clear,good,20.102,1,0,0
raw_video_011_clip_0071.mp4,clips/raw_video_011/raw_video_011_clip_0071.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0072.mp4,clips/raw_video_011/raw_video_011_clip_0072.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0073.mp4,clips/raw_video_011/raw_video_011_clip_0073.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0074.mp4,clips/raw_video_011/raw_video_011_clip_0074.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0076.mp4,clips/raw_video_011/raw_video_011_clip_0076.mp4,raw_video_011.mp4,train,night,clear,good,20.102,1,0,0
raw_video_011_clip_0077.mp4,clips/raw_video_011/raw_video_011_clip_0077.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0082.mp4,clips/raw_video_011/raw_video_011_clip_0082.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0083.mp4,clips/raw_video_011/raw_video_011_clip_0083.mp4,raw_video_011.mp4,train,night,clear,good,20.087,0,0,0
raw_video_011_clip_0084.mp4,clips/raw_video_011/raw_video_011_clip_0084.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0085.mp4,clips/raw_video_011/raw_video_011_clip_0085.mp4,raw_video_011.mp4,train,night,clear,good,19.097,0,0,0
raw_video_011_clip_0086.mp4,clips/raw_video_011/raw_video_011_clip_0086.mp4,raw_video_011.mp4,train,night,clear,good,20.101,0,0,0
raw_video_011_clip_0087.mp4,clips/raw_video_011/raw_video_011_clip_0087.mp4,raw_video_011.mp4,train,night,clear,good,20.1,0,0,0
raw_video_011_clip_0088.mp4,clips/raw_video_011/raw_video_011_clip_0088.mp4,raw_video_011.mp4,train,night,clear,good,20.072,1,0,0
raw_video_011_clip_0089.mp4,clips/raw_video_011/raw_video_011_clip_0089.mp4,raw_video_011.mp4,train,night,clear,good,20.052,0,0,0
raw_video_011_clip_0090.mp4,clips/raw_video_011/raw_video_011_clip_0090.mp4,raw_video_011.mp4,train,night,clear,good,20.047,0,0,0
raw_video_011_clip_0091.mp4,clips/raw_video_011/raw_video_011_clip_0091.mp4,raw_video_011.mp4,train,night,clear,good,20.042,0,0,0
raw_video_011_clip_0092.mp4,clips/raw_video_011/raw_video_011_clip_0092.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0093.mp4,clips/raw_video_011/raw_video_011_clip_0093.mp4,raw_video_011.mp4,train,night,clear,good,20.038,0,0,0
raw_video_011_clip_0094.mp4,clips/raw_video_011/raw_video_011_clip_0094.mp4,raw_video_011.mp4,train,night,clear,good,20.099,0,0,0
raw_video_011_clip_0095.mp4,clips/raw_video_011/raw_video_011_clip_0095.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0096.mp4,clips/raw_video_011/raw_video_011_clip_0096.mp4,raw_video_011.mp4,train,night,clear,good,20.09,0,0,0
raw_video_011_clip_0097.mp4,clips/raw_video_011/raw_video_011_clip_0097.mp4,raw_video_011.mp4,train,night,clear,good,20.095,0,0,0
raw_video_011_clip_0098.mp4,clips/raw_video_011/raw_video_011_clip_0098.mp4,raw_video_011.mp4,train,night,clear,good,19.097,1,0,0
raw_video_011_clip_0099.mp4,clips/raw_video_011/raw_video_011_clip_0099.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_011_clip_0100.mp4,clips/raw_video_011/raw_video_011_clip_0100.mp4,raw_video_011.mp4,train,night,clear,good,20.096,0,0,0
raw_video_011_clip_0101.mp4,clips/raw_video_011/raw_video_011_clip_0101.mp4,raw_video_011.mp4,train,night,glare,good,20.047,1,0,0
raw_video_011_clip_0102.mp4,clips/raw_video_011/raw_video_011_clip_0102.mp4,raw_video_011.mp4,train,night,glare,good,20.047,1,0,0
raw_video_011_clip_0103.mp4,clips/raw_video_011/raw_video_011_clip_0103.mp4,raw_video_011.mp4,train,night,clear,good,20.054,0,0,0
raw_video_011_clip_0104.mp4,clips/raw_video_011/raw_video_011_clip_0104.mp4,raw_video_011.mp4,train,night,clear,good,20.064,0,0,0
raw_video_011_clip_0105.mp4,clips/raw_video_011/raw_video_011_clip_0105.mp4,raw_video_011.mp4,train,night,clear,good,20.042,0,0,0
raw_video_011_clip_0106.mp4,clips/raw_video_011/raw_video_011_clip_0106.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0107.mp4,clips/raw_video_011/raw_video_011_clip_0107.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0108.mp4,clips/raw_video_011/raw_video_011_clip_0108.mp4,raw_video_011.mp4,train,night,clear,good,20.038,0,0,0
raw_video_011_clip_0109.mp4,clips/raw_video_011/raw_video_011_clip_0109.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0110.mp4,clips/raw_video_011/raw_video_011_clip_0110.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0111.mp4,clips/raw_video_011/raw_video_011_clip_0111.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0112.mp4,clips/raw_video_011/raw_video_011_clip_0112.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0113.mp4,clips/raw_video_011/raw_video_011_clip_0113.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0114.mp4,clips/raw_video_011/raw_video_011_clip_0114.mp4,raw_video_011.mp4,train,night,clear,good,20.033,1,0,0
raw_video_011_clip_0115.mp4,clips/raw_video_011/raw_video_011_clip_0115.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0116.mp4,clips/raw_video_011/raw_video_011_clip_0116.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0117.mp4,clips/raw_video_011/raw_video_011_clip_0117.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0118.mp4,clips/raw_video_011/raw_video_011_clip_0118.mp4,raw_video_011.mp4,train,night,clear,good,20.036,0,0,0
raw_video_011_clip_0119.mp4,clips/raw_video_011/raw_video_011_clip_0119.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0120.mp4,clips/raw_video_011/raw_video_011_clip_0120.mp4,raw_video_011.mp4,train,night,clear,good,20.033,0,0,0
raw_video_011_clip_0121.mp4,clips/raw_video_011/raw_video_011_clip_0121.mp4,raw_video_011.mp4,train,night,clear,good,19.045,1,0,0
raw_video_011_clip_0122.mp4,clips/raw_video_011/raw_video_011_clip_0122.mp4,raw_video_011.mp4,train,night,clear,good,20.039,0,0,0
raw_video_011_clip_0123.mp4,clips/raw_video_011/raw_video_011_clip_0123.mp4,raw_video_011.mp4,train,night,clear,good,20.091,0,0,0
raw_video_011_clip_0124.mp4,clips/raw_video_011/raw_video_011_clip_0124.mp4,raw_video_011.mp4,train,night,clear,good,20.102,0,0,0
raw_video_012_clip_0000.mp4,clips/raw_video_012/raw_video_012_clip_0000.mp4,raw_video_012.mp4,val,night,clear,good,20.102,0,0,0
raw_video_012_clip_0001.mp4,clips/raw_video_012/raw_video_012_clip_0001.mp4,raw_video_012.mp4,val,night,clear,good,20.08,1,0,0
